claim_id,base_points,accident_parking,age_of_driver_sq,high_education_ind,age_of_driver,witness_present_ind,marital_status,address_change_ind,zip_rate_x_accident_highway,claim_year,age_over_safety,no_verification,safety_risk_score,vehicle_price_per_driver_age,female_x_zip_fraud_rate_oof,liab_prct_sq,total_score
34,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,-8.497566394842565,-1.5299451921981375,495.5436774748864
35,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,-4.41470320010109,6.713691148885355,511.6211404409718
36,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,-4.41470320010109,-1.5299451921981375,535.2193676210102
37,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.1938018590682465,-4.41470320010109,-1.5299451921981375,534.2623030804476
38,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,4.666234964744275,-1.5299451921981375,544.3003057858556
39,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.1938018590682465,4.666234964744275,-1.5299451921981375,512.4083623589091
40,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,4.666234964744275,-1.5299451921981375,508.70747883447325
41,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,4.666234964744275,-1.5299451921981375,480.8261397467897
42,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,6.713691148885355,499.54285665142896
43,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,-4.41470320010109,6.713691148885355,510.0093486194237
44,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,510.89673034901017
45,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,-8.497566394842565,6.713691148885355,516.1517049034891
46,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,-13.248525569934609,0.0,-9.335519438840487,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,4.666234964744275,-1.5299451921981375,512.6680032679117
47,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,6.713691148885355,526.1691902079764
48,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,543.3933211511176
49,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,-13.248525569934609,0.0,-9.335519438840487,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,-8.497566394842565,6.713691148885355,507.7478382494083
50,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,-8.497566394842565,-1.5299451921981375,497.3849080930252
51,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,510.89673034901017
52,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,-4.41470320010109,-1.5299451921981375,491.2926317147844
53,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,510.84665044318564
54,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.1938018590682465,-8.497566394842565,-1.5299451921981375,487.1596886142184
55,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,498.4282036398774
56,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,498.76177805808163
57,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,0.7632626814943567,-8.497566394842565,-1.5299451921981375,516.2470223584272
58,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,543.343241245293
59,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,0.7632626814943567,-8.497566394842565,-1.5299451921981375,510.3767651128672
60,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,-4.41470320010109,6.713691148885355,492.07371030813175
61,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,517.9756337727174
62,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,523.795811112453
63,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,4.666234964744275,-1.5299451921981375,532.2154334007516
64,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,4.666234964744275,6.713691148885355,530.8772181787995
65,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,510.89673034901017
66,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,510.84665044318564
67,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,-9.595917643551335,-0.14372195324367493,-8.497566394842565,-1.5299451921981375,466.4299273053004
68,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,-9.595917643551335,-0.1938018590682465,4.666234964744275,6.713691148885355,507.33471523298624
69,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,498.37812373405285
70,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,-8.497566394842565,-1.5299451921981375,497.73292898942327
71,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,6.713691148885355,487.457984266325
72,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,491.34930021617004
73,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.1938018590682465,4.666234964744275,-1.5299451921981375,500.32348997380524
74,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,491.2992203103455
75,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,-4.41470320010109,-1.5299451921981375,482.21828214550015
76,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,4.666234964744275,-1.5299451921981375,503.08615170487593
77,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,3.7213658234550575,0.7632626814943567,4.666234964744275,-1.5299451921981375,545.8620177015791
78,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,-4.41470320010109,-1.5299451921981375,470.1334097603962
79,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,-4.41470320010109,-1.5299451921981375,501.81579218416476
80,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,491.34930021617004
81,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,4.666234964744275,-1.5299451921981375,512.4584422647337
82,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,0.7632626814943567,4.666234964744275,-1.5299451921981375,521.9788545567304
83,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,0.7632626814943567,4.666234964744275,-1.5299451921981375,511.8037149837482
84,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,6.713691148885355,515.9940506349941
85,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,521.0217900161679
86,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,-9.595917643551335,-0.1938018590682465,4.666234964744275,-1.5299451921981375,499.0910788919028
87,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,-9.595917643551335,-0.14372195324367493,-8.497566394842565,-1.5299451921981375,493.0562608618478
88,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,6.713691148885355,507.0554943049896
89,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,6.713691148885355,507.0554943049896
90,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,-1.8963991408225083,0.0,3.7213658234550575,0.7632626814943567,-4.41470320010109,-1.5299451921981375,524.6962071516298
91,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.14372195324367493,4.666234964744275,6.713691148885355,508.61720622071323
92,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,3.7213658234550575,0.7632626814943567,-4.41470320010109,6.713691148885355,545.0247158778172
93,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,-4.41470320010109,-1.5299451921981375,501.76571227834023
94,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,-0.1938018590682465,4.666234964744275,-1.5299451921981375,543.343241245293
95,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,-1.5299451921981375,510.89673034901017
96,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,-8.497566394842565,-1.5299451921981375,493.63394466276475
97,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,-4.41470320010109,-1.5299451921981375,501.76571227834023
98,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,1.1998370084524541,0.0,2.159653907731492,0.7632626814943567,4.666234964744275,-1.5299451921981375,499.71884259864424
99,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,-1.8963991408225083,0.0,-9.595917643551335,0.7632626814943567,4.666234964744275,-1.5299451921981375,484.8670348980865
100,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,-8.497566394842565,-1.5299451921981375,497.73292898942327
101,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.1938018590682465,-8.497566394842565,-1.5299451921981375,497.68284908359874
102,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,3.7213658234550575,0.7632626814943567,4.666234964744275,-1.5299451921981375,545.8620177015791
103,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.1938018590682465,-4.41470320010109,6.713691148885355,511.5710605351473
104,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,3.7213658234550575,-0.1938018590682465,4.666234964744275,-1.5299451921981375,512.4083623589091
105,502.9254442729308,0.0,1.3730547022031372,0.0,1.3730547022031372,0.0,6.298904562905488,0.0,-9.335519438840487,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,-4.41470320010109,-1.5299451921981375,497.71680785750624
106,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,-9.595917643551335,-0.1938018590682465,-8.497566394842565,-1.5299451921981375,485.92727753231594
107,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,-13.248525569934609,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,-9.595917643551335,-0.1938018590682465,-4.41470320010109,-1.5299451921981375,467.3664744449424
108,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,-8.497566394842565,-1.5299451921981375,497.73292898942327
109,502.9254442729308,0.0,14.081898391403277,0.0,14.081898391403277,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,-1.8963991408225083,0.0,2.159653907731492,0.7632626814943567,-8.497566394842565,-1.5299451921981375,531.1365044262687
110,502.9254442729308,0.0,-3.7145150842880077,0.0,-3.7145150842880077,0.0,6.298904562905488,0.0,2.7493529462634765,0.0,1.1998370084524541,0.0,2.159653907731492,-0.14372195324367493,4.666234964744275,6.713691148885355,519.1403666900936
